replenishment_id,store_id,sku_id,replenishment_date,trigger_type,units_ordered,units_received,order_date,receive_date,lead_time_actual,replenishment_cost,associate_id
REP_0006306,STORE_002,SKU_0300,2024-12-07,Reorder Point,143,125,2024-11-30,2024-12-07,7,1335.0,
REP_0007374,STORE_002,SKU_0530,2024-12-07,Reorder Point,140,123,2024-12-05,2024-12-07,2,1416.96,
REP_0007698,STORE_002,SKU_0568,2024-12-07,Reorder Point,234,222,2024-12-05,2024-12-07,2,1256.52,
REP_0007860,STORE_003,SKU_0018,2024-12-07,Reorder Point,123,116,2024-12-05,2024-12-07,2,1869.92,
REP_0008594,STORE_003,SKU_0203,2024-12-07,Reorder Point,467,421,2024-11-24,2024-12-07,13,3654.28,
REP_0008762,STORE_003,SKU_0217,2024-12-07,Reorder Point,242,238,2024-11-28,2024-12-07,9,4115.02,
REP_0009024,STORE_003,SKU_0261,2024-12-07,Reorder Point,478,432,2024-11-24,2024-12-07,13,4985.28,
REP_0009763,STORE_003,SKU_0372,2024-12-07,Reorder Point,409,379,2024-12-01,2024-12-07,6,1356.82,
REP_0010161,STORE_003,SKU_0474,2024-12-07,Reorder Point,398,358,2024-11-29,2024-12-07,8,3830.6,
REP_0010377,STORE_003,SKU_0518,2024-12-07,Reorder Point,24,21,2024-12-04,2024-12-07,3,82.32,
REP_0010516,STORE_003,SKU_0524,2024-12-07,Reorder Point,254,236,2024-12-05,2024-12-07,2,4094.6,
REP_0012822,STORE_004,SKU_0316,2024-12-07,Reorder Point,113,100,2024-12-05,2024-12-07,2,751.0,
REP_0014473,STORE_004,SKU_0568,2024-12-07,Reorder Point,234,222,2024-12-04,2024-12-07,3,1256.52,
REP_0014745,STORE_005,SKU_0068,2024-12-07,Reorder Point,246,230,2024-12-06,2024-12-07,1,2095.3,
REP_0015386,STORE_005,SKU_0216,2024-12-07,Reorder Point,60,53,2024-11-29,2024-12-07,8,929.09,
REP_0017051,STORE_006,SKU_0052,2024-12-07,Reorder Point,104,98,2024-12-05,2024-12-07,2,515.48,
REP_0017277,STORE_006,SKU_0078,2024-12-07,Reorder Point,78,66,2024-12-06,2024-12-07,1,977.46,
REP_0017394,STORE_006,SKU_0087,2024-12-07,Reorder Point,442,399,2024-11-28,2024-12-07,9,5693.73,
REP_0017649,STORE_006,SKU_0154,2024-12-07,Reorder Point,258,223,2024-12-06,2024-12-07,1,2539.97,
REP_0017848,STORE_006,SKU_0187,2024-12-07,Reorder Point,76,75,2024-12-04,2024-12-07,3,2448.0,
REP_0018234,STORE_006,SKU_0214,2024-12-07,Reorder Point,56,49,2024-12-06,2024-12-07,1,28.91,
REP_0018550,STORE_006,SKU_0253,2024-12-07,Reorder Point,162,147,2024-11-29,2024-12-07,8,117.6,
REP_0020204,STORE_006,SKU_0531,2024-12-07,Reorder Point,408,368,2024-12-02,2024-12-07,5,8132.8,
REP_0020685,STORE_007,SKU_0058,2024-12-07,Reorder Point,282,254,2024-12-04,2024-12-07,3,5918.2,
REP_0020933,STORE_007,SKU_0119,2024-12-07,Reorder Point,386,329,2024-11-27,2024-12-07,10,3401.86,
REP_0021836,STORE_007,SKU_0204,2024-12-07,Reorder Point,212,183,2024-11-28,2024-12-07,9,3259.23,
REP_0022439,STORE_007,SKU_0282,2024-12-07,Reorder Point,76,68,2024-12-06,2024-12-07,1,893.52,
REP_0023294,STORE_007,SKU_0428,2024-12-07,Reorder Point,79,77,2024-12-05,2024-12-07,2,1748.67,
REP_0023601,STORE_007,SKU_0483,2024-12-07,Reorder Point,368,318,2024-12-04,2024-12-07,3,1599.54,
REP_0024425,STORE_008,SKU_0118,2024-12-07,Reorder Point,155,146,2024-11-22,2024-12-07,15,303.68,
REP_0024674,STORE_008,SKU_0165,2024-12-07,Reorder Point,176,153,2024-11-29,2024-12-07,8,1953.81,
REP_0024797,STORE_008,SKU_0174,2024-12-07,Reorder Point,38,34,2024-12-05,2024-12-07,2,536.18,
REP_0025195,STORE_008,SKU_0256,2024-12-07,Reorder Point,22,19,2024-12-04,2024-12-07,3,101.46,
REP_0025451,STORE_008,SKU_0317,2024-12-07,Reorder Point,96,90,2024-12-02,2024-12-07,5,701.1,
REP_0025823,STORE_008,SKU_0432,2024-12-07,Reorder Point,402,401,2024-11-27,2024-12-07,10,11316.22,
REP_0026189,STORE_008,SKU_0547,2024-12-07,Reorder Point,75,74,2024-11-30,2024-12-07,7,1550.3,
REP_0026836,STORE_009,SKU_0042,2024-12-07,Reorder Point,828,810,2024-11-24,2024-12-07,13,5913.0,
REP_0026868,STORE_009,SKU_0045,2024-12-07,Reorder Point,328,319,2024-11-25,2024-12-07,12,1358.94,
REP_0027357,STORE_009,SKU_0129,2024-12-07,Reorder Point,128,115,2024-12-06,2024-12-07,1,238.05,
REP_0027508,STORE_009,SKU_0155,2024-12-07,Reorder Point,95,92,2024-12-01,2024-12-07,6,1473.84,
REP_0027986,STORE_009,SKU_0236,2024-12-07,Reorder Point,95,84,2024-12-03,2024-12-07,4,1282.68,
REP_0028155,STORE_009,SKU_0255,2024-12-07,Reorder Point,235,233,2024-11-29,2024-12-07,8,3539.27,
REP_0028338,STORE_009,SKU_0295,2024-12-07,Reorder Point,514,511,2024-12-05,2024-12-07,2,7251.09,
REP_0030098,STORE_010,SKU_0228,2024-12-07,Reorder Point,59,55,2024-12-05,2024-12-07,2,726.55,
REP_0030933,STORE_010,SKU_0418,2024-12-07,Reorder Point,326,323,2024-12-06,2024-12-07,1,8830.82,
REP_0000442,STORE_001,SKU_0054,2024-12-08,Reorder Point,97,85,2024-12-06,2024-12-08,2,2750.6,
REP_0000663,STORE_001,SKU_0075,2024-12-08,Reorder Point,590,562,2024-12-02,2024-12-08,6,7424.02,
REP_0000688,STORE_001,SKU_0084,2024-12-08,Reorder Point,576,531,2024-12-07,2024-12-08,1,3116.97,
REP_0001349,STORE_001,SKU_0215,2024-12-08,Reorder Point,148,126,2024-12-05,2024-12-08,3,2610.72,
REP_0002857,STORE_001,SKU_0411,2024-12-08,Reorder Point,208,204,2024-12-05,2024-12-08,3,3541.44,
REP_0003029,STORE_001,SKU_0435,2024-12-08,Reorder Point,246,233,2024-12-01,2024-12-08,7,1304.8,
REP_0004115,STORE_002,SKU_0005,2024-12-08,Reorder Point,254,222,2024-12-06,2024-12-08,2,2823.84,
REP_0004888,STORE_002,SKU_0097,2024-12-08,Reorder Point,456,405,2024-11-28,2024-12-08,10,8573.85,
REP_0005022,STORE_002,SKU_0115,2024-12-08,Reorder Point,130,124,2024-11-30,2024-12-08,8,912.64,
REP_0006564,STORE_002,SKU_0335,2024-12-08,Reorder Point,207,191,2024-12-03,2024-12-08,5,3946.06,
REP_0006986,STORE_002,SKU_0429,2024-12-08,Reorder Point,200,182,2024-12-07,2024-12-08,1,3101.28,
REP_0007154,STORE_002,SKU_0481,2024-12-08,Reorder Point,202,197,2024-12-04,2024-12-08,4,2135.48,
REP_0007256,STORE_002,SKU_0489,2024-12-08,Reorder Point,16,14,2024-12-06,2024-12-08,2,348.04,
REP_0007791,STORE_003,SKU_0010,2024-12-08,Reorder Point,214,193,2024-12-05,2024-12-08,3,4396.54,
REP_0008318,STORE_003,SKU_0164,2024-12-08,Reorder Point,72,69,2024-12-07,2024-12-08,1,923.22,
REP_0008548,STORE_003,SKU_0202,2024-12-08,Reorder Point,226,217,2024-12-02,2024-12-08,6,71.61,
REP_0008909,STORE_003,SKU_0241,2024-12-08,Reorder Point,202,190,2024-12-02,2024-12-08,6,2709.4,
REP_0008981,STORE_003,SKU_0245,2024-12-08,Reorder Point,172,150,2024-11-29,2024-12-08,9,319.5,
REP_0010047,STORE_003,SKU_0421,2024-12-08,Reorder Point,540,491,2024-11-19,2024-12-08,19,5381.36,
REP_0010936,STORE_003,SKU_0571,2024-12-08,Reorder Point,734,727,2024-12-05,2024-12-08,3,17317.14,
REP_0011423,STORE_004,SKU_0100,2024-12-08,Reorder Point,307,286,2024-11-20,2024-12-08,18,2945.8,
REP_0011475,STORE_004,SKU_0105,2024-12-08,Reorder Point,230,219,2024-12-05,2024-12-08,3,3731.76,
REP_0011572,STORE_004,SKU_0106,2024-12-08,Reorder Point,60,58,2024-12-06,2024-12-08,2,490.1,
REP_0012297,STORE_004,SKU_0257,2024-12-08,Reorder Point,195,190,2024-11-29,2024-12-08,9,172.9,
REP_0012336,STORE_004,SKU_0261,2024-12-08,Reorder Point,478,416,2024-12-02,2024-12-08,6,4800.64,
REP_0013214,STORE_004,SKU_0388,2024-12-08,Reorder Point,402,394,2024-11-29,2024-12-08,9,2025.16,
REP_0013239,STORE_004,SKU_0389,2024-12-08,Reorder Point,440,435,2024-12-01,2024-12-08,7,5885.55,
REP_0013524,STORE_004,SKU_0458,2024-12-08,Reorder Point,266,248,2024-12-05,2024-12-08,3,850.64,
REP_0014527,STORE_004,SKU_0576,2024-12-08,Reorder Point,82,81,2024-12-02,2024-12-08,6,243.0,
REP_0014975,STORE_005,SKU_0125,2024-12-08,Reorder Point,32,27,2024-12-06,2024-12-08,2,276.48,
REP_0015604,STORE_005,SKU_0262,2024-12-08,Reorder Point,66,56,2024-11-27,2024-12-08,11,239.68,
REP_0016085,STORE_005,SKU_0378,2024-12-08,Reorder Point,26,24,2024-12-06,2024-12-08,2,180.72,
REP_0016382,STORE_005,SKU_0464,2024-12-08,Reorder Point,120,115,2024-12-06,2024-12-08,2,2850.85,
REP_0017602,STORE_006,SKU_0142,2024-12-08,Reorder Point,248,222,2024-12-03,2024-12-08,5,774.78,
REP_0017910,STORE_006,SKU_0197,2024-12-08,Reorder Point,196,175,2024-12-03,2024-12-08,5,1877.75,
REP_0018445,STORE_006,SKU_0233,2024-12-08,Reorder Point,336,297,2024-12-03,2024-12-08,5,8705.07,
REP_0019056,STORE_006,SKU_0370,2024-12-08,Reorder Point,110,105,2024-11-28,2024-12-08,10,2040.15,
REP_0020065,STORE_006,SKU_0501,2024-12-08,Reorder Point,217,199,2024-12-01,2024-12-08,7,3205.89,
REP_0020335,STORE_006,SKU_0546,2024-12-08,Reorder Point,362,319,2024-12-03,2024-12-08,5,4121.48,
REP_0020785,STORE_007,SKU_0078,2024-12-08,Reorder Point,78,73,2024-12-02,2024-12-08,6,1081.13,
REP_0021423,STORE_007,SKU_0157,2024-12-08,Reorder Point,248,234,2024-12-07,2024-12-08,1,360.36,
REP_0024305,STORE_008,SKU_0083,2024-12-08,Reorder Point,252,236,2024-12-01,2024-12-08,7,4736.52,
REP_0025698,STORE_008,SKU_0382,2024-12-08,Reorder Point,124,120,2024-12-02,2024-12-08,6,2851.2,
REP_0026273,STORE_008,SKU_0552,2024-12-08,Reorder Point,104,102,2024-12-04,2024-12-08,4,632.4,
REP_0026469,STORE_008,SKU_0572,2024-12-08,Reorder Point,32,29,2024-12-04,2024-12-08,4,903.35,
REP_0028451,STORE_009,SKU_0313,2024-12-08,Reorder Point,80,79,2024-12-07,2024-12-08,1,1395.14,
REP_0029039,STORE_009,SKU_0491,2024-12-08,Reorder Point,136,118,2024-12-02,2024-12-08,6,579.38,
REP_0029225,STORE_009,SKU_0523,2024-12-08,Reorder Point,94,90,2024-12-05,2024-12-08,3,553.5,
REP_0029568,STORE_010,SKU_0059,2024-12-08,Reorder Point,158,153,2024-11-24,2024-12-08,14,143.82,
REP_0001389,STORE_001,SKU_0220,2024-12-09,Reorder Point,386,342,2024-12-03,2024-12-09,6,3262.68,
REP_0002061,STORE_001,SKU_0297,2024-12-09,Reorder Point,281,264,2024-12-02,2024-12-09,7,5559.84,
REP_0003199,STORE_001,SKU_0443,2024-12-09,Reorder Point,157,147,2024-12-06,2024-12-09,3,1042.23,
REP_0003449,STORE_001,SKU_0462,2024-12-09,Reorder Point,144,138,2024-12-05,2024-12-09,4,556.14,
REP_0004363,STORE_002,SKU_0021,2024-12-09,Reorder Point,63,53,2024-12-08,2024-12-09,1,288.32,
REP_0005216,STORE_002,SKU_0139,2024-12-09,Reorder Point,355,330,2024-11-28,2024-12-09,11,3392.4,
REP_0005943,STORE_002,SKU_0220,2024-12-09,Reorder Point,386,361,2024-12-06,2024-12-09,3,3443.94,
REP_0006049,STORE_002,SKU_0266,2024-12-09,Reorder Point,552,524,2024-12-08,2024-12-09,1,4925.6,
REP_0006240,STORE_002,SKU_0295,2024-12-09,Reorder Point,514,469,2024-12-05,2024-12-09,4,6655.11,
REP_0006403,STORE_002,SKU_0329,2024-12-09,Reorder Point,361,356,2024-12-01,2024-12-09,8,3495.92,
REP_0006501,STORE_002,SKU_0334,2024-12-09,Reorder Point,519,476,2024-12-01,2024-12-09,8,10119.76,
REP_0006810,STORE_002,SKU_0369,2024-12-09,Reorder Point,286,247,2024-12-03,2024-12-09,6,2319.33,
REP_0006852,STORE_002,SKU_0375,2024-12-09,Reorder Point,336,291,2024-12-01,2024-12-09,8,5147.79,
REP_0006894,STORE_002,SKU_0392,2024-12-09,Reorder Point,621,590,2024-11-28,2024-12-09,11,5321.8,
REP_0007737,STORE_003,SKU_0008,2024-12-09,Reorder Point,376,324,2024-12-03,2024-12-09,6,5274.72,
REP_0007918,STORE_003,SKU_0037,2024-12-09,Reorder Point,114,112,2024-12-05,2024-12-09,4,1060.64,
REP_0007995,STORE_003,SKU_0064,2024-12-09,Reorder Point,202,201,2024-12-04,2024-12-09,5,2076.33,
REP_0008056,STORE_003,SKU_0110,2024-12-09,Reorder Point,42,41,2024-12-08,2024-12-09,1,909.79,
REP_0008636,STORE_003,SKU_0206,2024-12-09,Reorder Point,273,236,2024-11-29,2024-12-09,10,5161.32,
REP_0008849,STORE_003,SKU_0231,2024-12-09,Reorder Point,272,266,2024-12-01,2024-12-09,8,1141.14,
REP_0009136,STORE_003,SKU_0305,2024-12-09,Reorder Point,656,634,2024-11-27,2024-12-09,12,11583.18,
REP_0009267,STORE_003,SKU_0313,2024-12-09,Reorder Point,142,132,2024-12-07,2024-12-09,2,2331.12,
REP_0009654,STORE_003,SKU_0351,2024-12-09,Reorder Point,307,273,2024-12-04,2024-12-09,5,4307.94,
REP_0009849,STORE_003,SKU_0400,2024-12-09,Reorder Point,74,66,2024-12-07,2024-12-09,2,1139.82,
REP_0010003,STORE_003,SKU_0414,2024-12-09,Reorder Point,278,260,2024-12-06,2024-12-09,3,3822.0,
REP_0010223,STORE_003,SKU_0482,2024-12-09,Reorder Point,140,127,2024-12-05,2024-12-09,4,2258.06,
REP_0013319,STORE_004,SKU_0396,2024-12-09,Reorder Point,406,370,2024-11-25,2024-12-09,14,5790.5,
REP_0013391,STORE_004,SKU_0434,2024-12-09,Reorder Point,38,33,2024-12-08,2024-12-09,1,50.82,
REP_0013837,STORE_004,SKU_0533,2024-12-09,Reorder Point,448,410,2024-12-02,2024-12-09,7,246.0,
REP_0014038,STORE_004,SKU_0556,2024-12-09,Reorder Point,78,71,2024-12-07,2024-12-09,2,1016.72,
REP_0014315,STORE_004,SKU_0561,2024-12-09,Reorder Point,51,45,2024-12-08,2024-12-09,1,187.65,
REP_0014669,STORE_005,SKU_0029,2024-12-09,Reorder Point,152,150,2024-12-04,2024-12-09,5,3394.5,
REP_0014909,STORE_005,SKU_0114,2024-12-09,Reorder Point,418,362,2024-12-02,2024-12-09,7,7714.22,
REP_0015258,STORE_005,SKU_0178,2024-12-09,Reorder Point,376,361,2024-12-04,2024-12-09,5,3519.75,
REP_0015676,STORE_005,SKU_0270,2024-12-09,Reorder Point,74,72,2024-12-07,2024-12-09,2,2166.48,
REP_0016434,STORE_005,SKU_0520,2024-12-09,Reorder Point,244,233,2024-12-04,2024-12-09,5,2597.95,
REP_0016919,STORE_006,SKU_0034,2024-12-09,Reorder Point,174,162,2024-12-05,2024-12-09,4,1812.78,
REP_0017278,STORE_006,SKU_0078,2024-12-09,Reorder Point,78,66,2024-12-08,2024-12-09,1,977.46,
REP_0018671,STORE_006,SKU_0270,2024-12-09,Reorder Point,152,147,2024-12-06,2024-12-09,3,4423.23,
REP_0020034,STORE_006,SKU_0494,2024-12-09,Reorder Point,378,343,2024-12-03,2024-12-09,6,6297.48,
REP_0020502,STORE_007,SKU_0022,2024-12-09,Reorder Point,539,504,2024-11-27,2024-12-09,12,5634.72,
REP_0020822,STORE_007,SKU_0091,2024-12-09,Reorder Point,442,432,2024-11-28,2024-12-09,11,2337.12,
REP_0020861,STORE_007,SKU_0093,2024-12-09,Reorder Point,223,199,2024-11-28,2024-12-09,11,2943.21,
REP_0021036,STORE_007,SKU_0127,2024-12-09,Reorder Point,346,332,2024-12-02,2024-12-09,7,4063.68,
REP_0021166,STORE_007,SKU_0131,2024-12-09,Reorder Point,87,78,2024-12-07,2024-12-09,2,302.64,
REP_0021365,STORE_007,SKU_0156,2024-12-09,Reorder Point,656,649,2024-12-01,2024-12-09,8,19762.05,
REP_0021545,STORE_007,SKU_0179,2024-12-09,Reorder Point,142,134,2024-12-07,2024-12-09,2,1011.7,
REP_0021650,STORE_007,SKU_0187,2024-12-09,Reorder Point,93,80,2024-12-06,2024-12-09,3,2611.2,
REP_0022148,STORE_007,SKU_0240,2024-12-09,Reorder Point,636,553,2024-12-01,2024-12-09,8,12425.91,
REP_0022279,STORE_007,SKU_0268,2024-12-09,Reorder Point,100,99,2024-12-06,2024-12-09,3,1909.71,
REP_0022624,STORE_007,SKU_0327,2024-12-09,Reorder Point,214,183,2024-12-05,2024-12-09,4,770.43,
REP_0022882,STORE_007,SKU_0365,2024-12-09,Reorder Point,192,182,2024-12-03,2024-12-09,6,4095.0,
REP_0022962,STORE_007,SKU_0404,2024-12-09,Reorder Point,521,518,2024-11-25,2024-12-09,14,1476.3,
REP_0023295,STORE_007,SKU_0428,2024-12-09,Reorder Point,79,68,2024-12-08,2024-12-09,1,1544.28,
REP_0024115,STORE_007,SKU_0578,2024-12-09,Reorder Point,151,146,2024-12-06,2024-12-09,3,2486.38,
REP_0024213,STORE_008,SKU_0030,2024-12-09,Reorder Point,87,76,2024-11-26,2024-12-09,13,354.16,
REP_0025288,STORE_008,SKU_0279,2024-12-09,Reorder Point,26,22,2024-11-29,2024-12-09,10,278.52,
REP_0025527,STORE_008,SKU_0328,2024-12-09,Reorder Point,113,108,2024-12-01,2024-12-09,8,832.68,
REP_0026371,STORE_008,SKU_0553,2024-12-09,Reorder Point,41,40,2024-12-06,2024-12-09,3,1024.8,
REP_0027759,STORE_009,SKU_0194,2024-12-09,Reorder Point,278,251,2024-11-30,2024-12-09,9,2934.19,
REP_0028049,STORE_009,SKU_0241,2024-12-09,Reorder Point,340,316,2024-11-28,2024-12-09,11,4506.16,
REP_0028261,STORE_009,SKU_0285,2024-12-09,Reorder Point,167,158,2024-12-06,2024-12-09,3,1598.96,
REP_0028583,STORE_009,SKU_0329,2024-12-09,Reorder Point,425,412,2024-11-29,2024-12-09,10,4045.84,
REP_0028787,STORE_009,SKU_0410,2024-12-09,Reorder Point,368,328,2024-12-08,2024-12-09,1,7452.16,
REP_0029362,STORE_009,SKU_0544,2024-12-09,Reorder Point,566,491,2024-11-28,2024-12-09,11,3594.12,
REP_0030223,STORE_010,SKU_0276,2024-12-09,Reorder Point,87,78,2024-11-29,2024-12-09,10,1245.66,
REP_0030883,STORE_010,SKU_0417,2024-12-09,Reorder Point,48,43,2024-12-05,2024-12-09,4,211.13,
REP_0000443,STORE_001,SKU_0054,2024-12-10,Reorder Point,97,94,2024-12-08,2024-12-10,2,3041.84,
REP_0000712,STORE_001,SKU_0089,2024-12-10,Reorder Point,411,410,2024-11-30,2024-12-10,10,3427.6,
REP_0000935,STORE_001,SKU_0135,2024-12-10,Reorder Point,196,169,2024-12-08,2024-12-10,2,3224.52,
REP_0001011,STORE_001,SKU_0155,2024-12-10,Reorder Point,66,64,2024-12-06,2024-12-10,4,1025.28,
REP_0001093,STORE_001,SKU_0197,2024-12-10,Reorder Point,543,481,2024-11-30,2024-12-10,10,5161.13,
REP_0001271,STORE_001,SKU_0213,2024-12-10,Reorder Point,104,94,2024-12-08,2024-12-10,2,898.64,
REP_0001453,STORE_001,SKU_0224,2024-12-10,Reorder Point,248,235,2024-12-07,2024-12-10,3,3877.5,
REP_0001918,STORE_001,SKU_0287,2024-12-10,Reorder Point,222,195,2024-12-09,2024-12-10,1,2835.3,
REP_0002369,STORE_001,SKU_0363,2024-12-10,Reorder Point,102,99,2024-12-08,2024-12-10,2,851.4,
REP_0002723,STORE_001,SKU_0396,2024-12-10,Reorder Point,406,354,2024-12-07,2024-12-10,3,5540.1,
REP_0003565,STORE_001,SKU_0468,2024-12-10,Reorder Point,68,59,2024-12-07,2024-12-10,3,1361.72,
REP_0004181,STORE_002,SKU_0011,2024-12-10,Reorder Point,434,401,2024-12-07,2024-12-10,3,4443.08,
REP_0004617,STORE_002,SKU_0032,2024-12-10,Reorder Point,285,276,2024-12-05,2024-12-10,5,5426.16,
REP_0004809,STORE_002,SKU_0077,2024-12-10,Reorder Point,264,250,2024-11-27,2024-12-10,13,2935.0,
REP_0005457,STORE_002,SKU_0167,2024-12-10,Reorder Point,56,50,2024-12-08,2024-12-10,2,677.0,
REP_0006111,STORE_002,SKU_0272,2024-12-10,Reorder Point,184,159,2024-12-08,2024-12-10,2,2803.17,
REP_0007077,STORE_002,SKU_0449,2024-12-10,Reorder Point,272,247,2024-12-08,2024-12-10,2,3781.57,
REP_0007412,STORE_002,SKU_0541,2024-12-10,Reorder Point,279,237,2024-12-04,2024-12-10,6,3687.72,
REP_0007546,STORE_002,SKU_0550,2024-12-10,Reorder Point,65,62,2024-12-06,2024-12-10,4,632.4,
REP_0009406,STORE_003,SKU_0324,2024-12-10,Reorder Point,492,456,2024-11-29,2024-12-10,11,9293.28,
REP_0010312,STORE_003,SKU_0517,2024-12-10,Reorder Point,247,210,2024-12-05,2024-12-10,5,5544.0,
REP_0011022,STORE_004,SKU_0047,2024-12-10,Reorder Point,532,458,2024-11-30,2024-12-10,10,8276.06,
REP_0011900,STORE_004,SKU_0172,2024-12-10,Reorder Point,493,424,2024-11-29,2024-12-10,11,8581.76,
REP_0012389,STORE_004,SKU_0271,2024-12-10,Reorder Point,72,63,2024-12-08,2024-12-10,2,924.21,
REP_0012515,STORE_004,SKU_0290,2024-12-10,Reorder Point,104,88,2024-12-01,2024-12-10,9,1547.92,
REP_0013075,STORE_004,SKU_0340,2024-12-10,Reorder Point,184,164,2024-12-06,2024-12-10,4,1912.24,
REP_0014585,STORE_005,SKU_0012,2024-12-10,Reorder Point,174,163,2024-12-08,2024-12-10,2,2414.03,
REP_0015236,STORE_005,SKU_0177,2024-12-10,Reorder Point,248,236,2024-11-24,2024-12-10,16,2579.48,
REP_0016459,STORE_005,SKU_0527,2024-12-10,Reorder Point,158,146,2024-12-01,2024-12-10,9,1743.24,
REP_0016676,STORE_005,SKU_0573,2024-12-10,Reorder Point,47,43,2024-12-04,2024-12-10,6,811.84,
REP_0016706,STORE_005,SKU_0574,2024-12-10,Reorder Point,104,101,2024-12-07,2024-12-10,3,2949.2,
REP_0017052,STORE_006,SKU_0052,2024-12-10,Reorder Point,104,102,2024-12-08,2024-12-10,2,536.52,
REP_0017545,STORE_006,SKU_0120,2024-12-10,Reorder Point,676,643,2024-12-09,2024-12-10,1,17843.25,
REP_0017572,STORE_006,SKU_0136,2024-12-10,Reorder Point,444,408,2024-12-04,2024-12-10,6,7156.32,
REP_0017785,STORE_006,SKU_0182,2024-12-10,Reorder Point,166,141,2024-12-06,2024-12-10,4,2408.28,
REP_0019128,STORE_006,SKU_0394,2024-12-10,Reorder Point,495,454,2024-11-29,2024-12-10,11,9815.48,
REP_0019756,STORE_006,SKU_0465,2024-12-10,Reorder Point,176,172,2024-12-08,2024-12-10,2,3605.12,
REP_0020429,STORE_006,SKU_0564,2024-12-10,Reorder Point,380,348,2024-11-30,2024-12-10,10,9298.56,
REP_0020574,STORE_007,SKU_0026,2024-12-10,Reorder Point,510,508,2024-12-02,2024-12-10,8,10124.44,
REP_0020742,STORE_007,SKU_0067,2024-12-10,Reorder Point,209,191,2024-12-04,2024-12-10,6,4983.19,
REP_0021497,STORE_007,SKU_0171,2024-12-10,Reorder Point,365,328,2024-12-06,2024-12-10,4,9426.72,
REP_0021952,STORE_007,SKU_0209,2024-12-10,Reorder Point,214,200,2024-12-07,2024-12-10,3,3398.0,
REP_0022112,STORE_007,SKU_0229,2024-12-10,Reorder Point,121,105,2024-12-02,2024-12-10,8,1326.15,
REP_0022371,STORE_007,SKU_0279,2024-12-10,Reorder Point,245,213,2024-12-05,2024-12-10,5,2696.58,
REP_0025889,STORE_008,SKU_0453,2024-12-10,Reorder Point,116,111,2024-12-07,2024-12-10,3,2349.87,
REP_0027678,STORE_009,SKU_0163,2024-12-10,Reorder Point,204,182,2024-12-04,2024-12-10,6,1441.44,
REP_0028099,STORE_009,SKU_0250,2024-12-10,Reorder Point,297,262,2024-12-02,2024-12-10,8,2394.68,
REP_0029617,STORE_010,SKU_0076,2024-12-10,Reorder Point,226,217,2024-12-04,2024-12-10,6,2710.33,
REP_0029686,STORE_010,SKU_0112,2024-12-10,Reorder Point,632,606,2024-12-02,2024-12-10,8,242.4,
REP_0030487,STORE_010,SKU_0360,2024-12-10,Reorder Point,159,153,2024-11-29,2024-12-10,11,605.88,
REP_0030525,STORE_010,SKU_0361,2024-12-10,Reorder Point,109,97,2024-12-02,2024-12-10,8,580.06,
REP_0030587,STORE_010,SKU_0375,2024-12-10,Reorder Point,173,156,2024-11-29,2024-12-10,11,2759.64,
REP_0030710,STORE_010,SKU_0387,2024-12-10,Reorder Point,252,247,2024-12-04,2024-12-10,6,2430.48,
REP_0031008,STORE_010,SKU_0450,2024-12-10,Reorder Point,126,116,2024-12-08,2024-12-10,2,1345.6,
REP_0031071,STORE_010,SKU_0463,2024-12-10,Reorder Point,112,95,2024-12-05,2024-12-10,5,613.7,
REP_0000053,STORE_001,SKU_0027,2024-12-11,Reorder Point,194,167,2024-12-08,2024-12-11,3,4226.77,
REP_0001686,STORE_001,SKU_0260,2024-12-11,Reorder Point,363,311,2024-12-01,2024-12-11,10,4170.51,
REP_0001845,STORE_001,SKU_0283,2024-12-11,Reorder Point,188,171,2024-12-07,2024-12-11,4,2077.65,
REP_0002370,STORE_001,SKU_0363,2024-12-11,Reorder Point,102,100,2024-12-10,2024-12-11,1,860.0,
REP_0002536,STORE_001,SKU_0367,2024-12-11,Reorder Point,324,300,2024-12-08,2024-12-11,3,3729.0,
REP_0003111,STORE_001,SKU_0442,2024-12-11,Reorder Point,198,193,2024-12-03,2024-12-11,8,4938.87,
REP_0003200,STORE_001,SKU_0443,2024-12-11,Reorder Point,157,136,2024-12-09,2024-12-11,2,964.24,
REP_0003300,STORE_001,SKU_0449,2024-12-11,Reorder Point,565,503,2024-11-29,2024-12-11,12,7700.93,
REP_0003999,STORE_001,SKU_0560,2024-12-11,Reorder Point,114,98,2024-12-07,2024-12-11,4,1304.38,
REP_0004364,STORE_002,SKU_0021,2024-12-11,Reorder Point,63,59,2024-12-10,2024-12-11,1,320.96,
REP_0004740,STORE_002,SKU_0059,2024-12-11,Reorder Point,347,344,2024-11-27,2024-12-11,14,323.36,
REP_0005458,STORE_002,SKU_0167,2024-12-11,Reorder Point,56,54,2024-12-10,2024-12-11,1,731.16,
REP_0006220,STORE_002,SKU_0281,2024-12-11,Reorder Point,134,128,2024-12-08,2024-12-11,3,1365.76,
REP_0006621,STORE_002,SKU_0336,2024-12-11,Reorder Point,212,209,2024-12-05,2024-12-11,6,622.82,
REP_0007295,STORE_002,SKU_0504,2024-12-11,Reorder Point,222,206,2024-12-04,2024-12-11,7,5434.28,
REP_0008319,STORE_003,SKU_0164,2024-12-11,Reorder Point,72,68,2024-12-10,2024-12-11,1,909.84,
REP_0009171,STORE_003,SKU_0310,2024-12-11,Reorder Point,333,326,2024-11-29,2024-12-11,12,6679.74,
